epoca,loss_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
10,0.148174449801445,41.830293998122215,54.54545593261719,0.2799243447716834,,,40.604899764060974,57.97101593017578,0.1655813953488372
11,0.20196010172367096,40.97477504611015,54.54545593261719,0.2278617710583154,,,39.68294835835695,58.69565200805664,0.17971283001389526
12,0.12021370977163315,42.86541337892413,53.030303955078125,0.18498045031683974,,,40.90731260180473,58.69565200805664,0.1968253968253969
13,0.11836246401071548,42.44716278463602,52.272727966308594,0.22742310991300085,,,40.66656091064215,60.144927978515625,0.2857142857142856
14,0.12145879864692688,45.313502717763186,53.030303955078125,0.1881342701014831,,,43.411951426416636,55.79710006713867,0.15263157894736834
15,0.17577995359897614,44.276029009371996,53.787879943847656,0.2567133496081203,,,41.64053823798895,58.69565200805664,0.31383184812088327
16,0.09264492988586426,45.93397442251444,52.272727966308594,0.22756005056890016,,,43.30230884999037,56.5217399597168,0.30252100840336127
17,0.06738873571157455,46.960313979536295,52.272727966308594,0.2394239423942396,,,42.71373996511102,58.69565200805664,0.3419510513615994
18,0.05883997678756714,48.087648855522275,50.0,0.21615472127417512,,,45.06914746388793,55.07246398925781,0.34858387799564283
19,0.09700548648834229,48.38326816260815,51.51515197753906,0.24270388741492677,,,45.58850844949484,54.34782791137695,0.33038927052666
20,0.05355612561106682,50.31358678266406,50.0,0.2605233219567691,,,47.926825512200594,55.79710006713867,0.3104596935376416
21,0.03719472140073776,49.14170180633664,52.272727966308594,0.3020333561800319,,,43.78731831535697,55.79710006713867,0.35352904434728294
22,0.04302223026752472,52.30350990779698,53.787879943847656,0.32541512915129156,,,48.30079388059676,56.5217399597168,0.34639545318576115
23,0.03922664746642113,57.047750413417816,53.030303955078125,0.25097948836137374,,,53.81188693828881,55.07246398925781,0.31979200519986994
24,0.04846328869462013,56.270940221846104,50.75757598876953,0.2380789803118244,,,55.240384420379996,55.07246398925781,0.34761617380808696
